word	OSC
lacrosse	1
lactate	1
lactic	0.166470798323772
lactose	0.957499459175685
lacy	0.139045303380344
lad	0.203701839513101
ladder	0.80804652596672
laddie	1
lade	0.0874925023395142
laden	0.976594561290802
lading	0.816928681101474
ladle	1
lads	0.861128841623611
lady	0.938431909695059
lag	0.0641709638667421
lager	0.113473576417256
laggard	1
lagging	0.25239698814405
lagoon	0.99362706308998
laid	0.177709618679733
lair	0.213354603550651
laird	1
lake	0.856660010236392
lam	0.0554815174539473
lama	0.210815283794416
lamb	0.739146200797753
lambast	0.529368499885437
lambskin	1
lame	0.126687513254459
lamely	1
lameness	1
lament	0.69568630145964
lamp	0.570276537551861
lamplight	0.787145077630956
lampoon	1
lamppost	1
lamprey	1
lampshade	1
lance	0.0648004715379138
lancer	0.238372786558366
lancers	1
lancet	1
land	0.60290187664758
landau	1
landed	1
landfall	1
landgrave	1
landing	1
landless	0.969334084880575
landlocked	1
landlord	0.997741748443043
landmark	1
landmine	1
landscape	0.998549755483746
landslide	1
landslip	1
landward	1
lane	0.193312771706486
lang	0.172824806038256
language	0.999312125923422
languid	0.9082216828914
languish	1
languor	0.770591074287325
langur	1
lank	0.17217931069251
lanky	1
lantern	1
lanyard	1
lap	0.261635099382601
lapdog	1
lapel	1
lapse	0.32291709556032
lapsed	0.33416666016797
lapwing	1
larch	0.790181907622281
lard	0.395350997449025
larder	1
large	0.962875483279807
largely	1
largeness	1
largesse	1
largo	0.393562779831763
lark	0.747246476442676
larkspur	1
larva	0.95542283279521
larval	1
larynx	1
lascar	1
laser	0.986168185761172
lash	0.17617066408075
lashing	0.77420214696034
lass	0.0417070795886674
lassie	1
lasso	0.912868633965299
last	0.935486549410128
lasting	0.869615298046506
lastly	1
latch	0.970438363705364
late	0.379318809586956
lately	0.852274609203677
lateness	1
latent	0.951617994158505
later	0.975589704558362
latest	1
latex	1
lath	0.304258778725746
lathe	0.65263589795329
lather	0.598781957464299
latrine	1
latter	0.900205092692775
lattice	0.967159577761321
latticed	1
laud	0.636317722760198
laugh	0.73103531167915
laughing	0.91936691589295
laughs	1
laughter	0.318359975067164
launch	0.984679118260916
launched	1
launching	1
launder	0.624895043146002
laundress	1
laundry	1
laureate	0.626205175529512
laurel	1
lav	0.112525635923388
lava	0.651672093330816
lave	0.0774136667311372
lavish	0.885680361229899
law	0.757168017445783
lawful	0.66714543570083
lawless	0.351103484186958
lawn	0.927388689152104
lawsuit	1
lawyer	1
lax	0.23253623911248
laxness	1
lay	0.194967748848405
layby	0.923159259325919
layer	0.27879365373867
layette	1
laying	0.0342247874579049
layman	1
layoff	0.198863849963432
laze	0.125886146892963
lazy	1
lea	0.0160293666814747
leach	0.507381300190035
lead	0.894772623720423
leaded	0.661551885688701
leaden	1
leader	0.874142479557616
leading	0.891896629609436
leads	0.616977885938381
leaf	0.591915148544368
leafless	1
leaflet	0.981025452655509
leafy	1
league	0.574719774799278
leak	0.824846968010911
leakage	1
leaked	1
leaky	1
leal	0.253323890193784
lean	0.195448267424752
leaner	0.160592056521413
leaning	0.019999715183351
leanness	0.475459298554558
leap	0.980820529917174
leapfrog	1
learn	0.805733563654828
learner	1
learning	0.971599078665043
leas	0.0306592929385234
lease	0.0441427924411598
leased	-0.0400937896071855
leasehold	0.807713393229623
leases	0.171329300791152
leash	0.385246062386192
leasing	0.288655136725125
least	0.998420071727774
leastways	1
leather	0.976500359855786
leave	0.993818359073899
leaven	0.908388629139061
leaving	0.972794189644581
leavings	1
lecher	0.600706995136247
lectern	1
lecture	0.926628147395146
led	0.0430330621864184
ledge	0.0581337555412025
ledger	1
lee	0.0898344397997256
leech	0.937711645831527
leek	0.370745274659695
leer	0.934776994181903
leery	1
lees	1
leeward	1
leeway	1
left	0.959988113815054
leftist	1
leftward	0.805090708663287
leftwards	1
lefty	1
leg	0.163987209411635
legal	0.731153433811146
legate	0.250768951126732
legend	0.839726525876513
legends	1
legged	1
leggings	1
leggy	1
legion	0.874895370427986
legit	0.23527289672531
legless	1
legroom	1
legume	1
leis	0.0974816936272823
leisure	0.885413399437765
leisured	1
lemming	1
lemon	0.948464376867563
lemur	1
lend	0.186585061256217
lender	0.712977470593455
lending	0.835209341224615
length	0.851780014290499
lengthen	1
lengths	1
lengthways	1
lengthwise	1
lengthy	1
lenient	0.94124768160386
lens	0.951383949676941
lentil	1
leopard	1
leper	1
leprous	1
lesbian	0.994313227707539
lesion	1
less	0.68930973233235
lessee	1
lessen	1
lesser	1
lesson	0.999111524620851
lessons	1
lessor	1
lest	0.133068583936363
let	0.350685962770429
letdown	1
lethal	0.950607851045196
lets	0.169038142314681
letter	0.917749622417571
lettered	0.887473845555088
letting	0.349901883585417
lettings	1
lettuce	1
levee	1
level	0.999226128094739
lever	0.426930507435191
levy	1
lewd	0.922129601883962
lewdness	1
lexis	1
ley	0.0976327189101866
liaise	1
liar	0.0661406915711177
lib	0.111006700036697
libel	0.926119805044229
libra	0.0197148362177911
lice	-0.061470564839536
licence	0.998724417722938
license	0.902652669554364
licensed	0.955729247597411
lichen	1
licit	0.162338924077637
lick	0.16944465985041
lid	0.0780187243801569
lido	0.350123853542698
lie	0.277434715934248
lied	0.110516570640196
liege	1
lies	0.0413932670617125
lieu	0.201018293695224
life	0.879010421801763
lifebelt	1
lifeblood	1
lifeboat	0.995370887983707
lifebuoy	1
lifeguard	1
lifeless	1
lifelike	1
lifeline	1
lifelong	1
lifer	-0.0099026365809213
lifetime	1
lift	0.852697307682978
lifting	0.945774254529438
light	0.583424313839823
lightbulb	1
lighted	0.192264580178628
lighten	0.205768821944022
lighter	0.721435082209217
lighthouse	1
lighting	0.994342376972029
lightly	0.318950584189552
lightness	1
lightning	1
lightship	1
lightweight	1
lignite	0.872136967780765
like	0.81090496862119
likely	0.928536216940385
likeness	1
likes	0.96090583421554
likewise	1
liking	1
lilac	1
lilo	0.485342073792482
lilt	1
lily	1
limb	0.179357267430673
limber	0.227991358542284
limbless	1
limbo	1
lime	0.372656430254394
limelight	1
limes	0.273111312695239
limestone	1
limey	0.462824474992168
limit	0.798215742200781
limits	0.836145717858875
limn	0.373327360401434
limp	0.368750600693344
limpet	1
limpid	1
limply	1
limy	0.369188171697314
linchpin	1
linden	1
line	0.560177213272354
lineal	0.671548605180673
linear	0.852984094121313
lineman	1
linen	0.978158794564895
lineout	0.959908238377668
lineouts	1
liner	0.646853635074364
linesman	1
ling	0.0231323656781656
linger	0.707225592699348
lingo	1
lingual	0.335875349745066
linguist	0.635210373843561
lining	0.907722607200178
link	0.96441328278401
linkage	1
linked	0.480381000588068
linking	0.672223006669033
links	0.640800277563241
linnet	1
lino	0.21391870109511
linseed	1
lint	0.045175877497366
lintel	1
lion	0.114642623766281
lip	0.30996369825206
lipid	0.869344790473189
lips	0.107616249185695
lipstick	1
liqueur	1
liquid	0.865502371531621
liquor	0.914790638024495
lira	1
lire	1
lisp	1
list	0.558009728270408
listed	0.755462171357724
listen	0.838535264996937
listening	0.997483606596644
listing	0.977929203273277
listless	0.819285277487666
lit	0.0670335677356095
lithe	0.336034411651288
lithium	1
litmus	1
litre	0.983239197242356
litter	0.7607024616889
little	0.997803395559511
live	0.782554665377027
lived	0.298447173166427
lively	1
liver	0.14296934978373
livestock	1
livid	1
living	0.997280156878473
lizard	1
llama	1
lo	0.0366426211057462
load	0.343770907011712
loaded	0.144773955655297
loader	0.753711059556739
loading	0.47661231381914
loaf	0.953370450572684
loafer	1
loam	0.890466541219229
loamy	1
loan	0.972514401901627
loaning	1
loans	0.98172110802166
loath	0.294596028920598
loathe	1
loathing	1
loathsome	1
lob	0.0536837083806995
lobby	0.910528332259358
lobe	0.28181988297932
lobed	1
lobster	1
local	0.967625087835929
locale	1
locate	0.917939911451818
loch	0.771948616107338
lochs	0.940313305706872
lock	0.453418378330287
locked	0.549927751080832
locker	0.710733292623777
locket	1
locking	0.360008436684201
lockjaw	1
lockout	1
locksmith	1
lockup	1
loco	0.755045231655611
locum	1
locus	0.768556865551253
locust	1
lode	0.0823975878194724
lodestar	1
lodestone	1
lodge	0.924094593560146
lodger	1
lodges	1
lodging	1
lodgment	1
loess	1
loft	0.756435967884234
lofty	1
log	0.125350413659806
logbook	1
logged	0.236986307235842
logger	0.254068685780403
loggia	1
logging	0.135655054112805
logic	0.198105672391796
logjam	1
loin	0.644504988919402
loincloth	1
loins	1
loiter	0.675729563451538
loll	0.384935146871023
lolly	0.923923225848648
london	0.995088629359256
lone	0.251410958143949
lonely	1
loner	0.972728927048384
lonesome	1
long	0.712628077511298
longboat	1
longbow	0.940573387729455
longer	0.999766870091157
longhaired	1
longhand	1
longing	0.591485138670653
longish	1
longship	1
longshore	0.676888168450345
longways	1
loo	0.0412106392189799
loofah	1
look	0.960114462857109
looked	1
looker	0.267202629744113
looking	0.60382179773584
lookout	1
loom	0.496264706431977
loon	0.122356633202898
loony	1
loop	0.929058191598208
loophole	1
loopy	0.799751097746614
loose	0.914565372702078
loosely	1
loosen	0.8719880003494
looseness	1
loosening	1
loosing	1
loot	0.855815966782202
looter	1
looting	1
lop	-0.0268524787708765
lope	0.111504305826869
lor	-0.0187201145558519
lord	0.678433504927722
lordly	1
lordship	0.959466820571025
lore	0.103299159247043
lorry	1
lose	0.463285384335879
loser	0.174632409974728
loses	0.63876550062274
losing	0.11997084210017
loss	0.782661686367416
lost	0.945854504603601
lot	0.634509443065776
lotion	1
lots	0.333978543905478
lotto	1
lotus	1
loud	0.410157450689201
louder	1
loudly	1
loudmouth	1
loudness	1
lough	0.0976180794061084
lounge	0.989451107951626
lounger	0.956298134402381
louse	0.648047998651688
lousy	0.235161479332378
lout	0.194426760019679
loutish	1
louvre	0.889677811405511
louvred	1
love	0.850124174031528
lovebird	1
loved	0.19826018432102
loveless	1
lovelorn	1
lovely	0.998840684448087
lover	0.839345939568042
lovesick	1
lovey	1
loving	0.946201558018991
low	0.337747858602591
lowbrow	1
lowdown	0.388132315348178
lower	0.394097546163524
lowest	1
lowland	0.996837907458374
lowly	0.215368949763203
lowness	0.314527209035191
loyal	0.647960012734914
lozenge	1
lucerne	1
lucid	0.48075078846112
luck	0.690850478784635
luckless	1
lucky	0.928055120944479
lucre	1
luff	0.227651616398462
lug	0.227446755818367
luge	0.234114460333889
luggage	1
lugger	0.379599342883407
lukewarm	1
lull	0.85069922646085
lumbar	0.947004959435819
lumber	0.579294671182595
lump	0.552721958410441
lumpy	0.938559969438109
lunar	0.989431141664955
lunch	0.945416723092043
luncheon	1
lunchtime	0.958668265308784
lung	0.487179576854676
lunge	0.320556682901935
lungfish	1
lupin	0.700778520121491
lurch	0.881916016415778
lurcher	1
lure	0.182153886460648
lurid	0.839347188523418
lurk	0.964501136519613
luscious	1
lush	0.13643200822071
lust	0.107327537955234
lustful	1
lustre	0.638024594646181
lustrous	1
lusty	1
lute	0.0884558127525553
luv	0.327770211534363
lyceum	1
lychee	1
lychgate	1
lye	0.0335140627231295
lying	-0.0466765029877165
lymph	0.558079975144159
lynch	0.648003506683542
lynching	1
lynx	1
lyre	0.935831730767705
lyric	0.94458605722298
lyrics	1
ma	0.0453746270685031
mac	0.0738973319434321
macaw	1
mace	0.0943076937440142
mach	0.10363487250624
machine	0.963449287215958
mack	0.197792579196105
mackerel	1
mad	0.587139976931646
madam	0.855414045115397
madame	1
madcap	1
madden	0.540065518051613
madder	1
made	0.251951785148797
madhouse	1
madly	1
madman	1
madness	1
madras	0.26645313046839
maelstrom	1
maestro	1
mafia	1
mag	0.0842179186044141
maggot	1
magic	0.916310211334436
magma	0.926232327236577
magnate	1
magnet	0.444925108780412
magnum	1
magpie	1
magus	1
mahout	1
maid	0.450200043062205
maiden	0.981361659144127
mail	0.533663891343975
mailbag	1
mailbox	1
mailer	0.75742403074771
mailing	0.834988701485283
mailman	1
maim	0.975860813454436
main	0.453562419714779
mainland	0.99877848204411
mainline	0.995656380911514
mainly	1
mainmast	1
mainsail	1
mainspring	1
mainstay	1
mainstream	0.969014694604492
maintain	0.994698389570456
maintained	0.666602926401912
maize	1
major	0.887003901036885
make	0.981550749490144
maker	0.628640441654815
makeshift	1
makeweight	1
making	0.862458703428865
makings	1
malaise	1
male	0.869328982183389
malformed	1
malice	1
malign	0.434813130975587
mall	0.0828538046111051
mallard	1
mallet	1
mallow	0.407216905565918
malt	0.836152374526992
malta	1
malting	1
maltreat	0.617911618664761
maltster	1
mam	0.0600811275563039
mama	0.73001354453215
mamas	1
mamba	1
mambo	1
mammal	0.923842605410415
mammals	1
mammon	1
mammoth	1
mammy	1
man	0.280267169097724
manage	0.683695923205256
managed	0.980466553108171
mandate	1
mandrake	1
mane	0.060479437161933
manes	1
mange	0.299469695811659
manger	1
mangle	1
mango	0.955155984042326
mangrove	1
mangy	1
manhole	1
manhood	0.847348255868465
mania	0.477324481855847
manic	0.437155476265993
mankind	0.939453142437371
manly	0.674317812845285
manna	1
manned	0.687213817335383
manner	0.981335622031391
mannered	1
mannish	1
manor	0.969069500608647
mansard	1
manse	0.708822077813769
mansion	1
mantel	0.696925704111812
mantis	0.770058859922577
mantle	0.51081332824853
manual	0.93837037796462
manure	1
many	0.999413809455285
map	0.920883829837508
maple	1
mapping	0.994544641297346
maquis	1
mar	0.0645583189288372
marble	0.971624718074324
marbled	1
marc	0.0879425350375816
march	0.988204546440106
marcher	1
marching	1
mare	0.314904827282837
marge	1
margin	0.671780832965142
margrave	1
marine	0.68862821679449
mark	0.387125802592132
marked	0.765825705941829
marker	0.967100942105058
market	0.842098344170379
marking	0.528442041034976
marksman	0.845648652196974
markup	1
marl	0.638697988220062
marmot	1
maroon	1
marque	0.433219129596102
marquee	1
marquis	0.873881456136711
marram	1
marriage	0.990552257019816
married	0.962237946256306
marrow	1
marry	0.991425834550485
marsh	0.4935052249641
marshal	0.971807662872509
marshy	1
mart	0.0117791907261265
marten	0.509485495995769
martial	1
martin	0.635536969687139
martyr	0.948412401379448
marvel	0.66744155654937
mascot	1
maser	1
mash	0.353215463215789
masher	0.643704822261076
mask	0.950073624693949
masked	1
mason	0.628407374688523
masque	0.369599798975085
mass	0.842218627394842
massage	0.994224472891834
masseur	1
masseuse	1
massif	1
massive	0.95072053913628
massy	1
mast	0.090145298012748
master	0.772594087319991
masthead	1
mastic	0.576718509183384
mastiff	1
mastoid	1
mat	0.0630504003832576
match	0.942702326032956
matchbox	1
matching	0.998007723796047
matchless	1
matchstick	1
mate	0.0449580508701516
matey	1
math	0.456503521763427
maths	1
mating	0.879266481694591
matins	1
matric	0.362325245921845
matrix	0.998288738887992
matron	0.782903479093647
matted	0.332914787747026
matter	0.996140914058252
matting	0.621334447044525
mattock	1
mattress	1
mature	0.854020526903686
maudlin	1
maul	1
mauve	1
mavis	1
maw	0.626301002843198
mawkish	1
maxi	0.129669531581292
maxim	0.0344155307939689
may	0.897709669447048
mayan	1
maybe	0.999494749933004
mayday	1
mayfly	1
mayhem	1
mayor	0.959668914450714
mayoral	0.940081017428416
mayoress	1
maypole	1
mayst	1
maze	0.366567047898236
me	0.11316924873689
mead	0.365786940532533
meadow	0.97987606022084
meagre	1
meal	0.926194479221406
mealtime	1
mealy	0.808520705586144
mean	0.865686580001358
meaning	0.911377914916719
meanly	1
meanness	1
means	1
meant	-0.00483555068319587
meantime	1
meanwhile	1
measles	1
measly	1
measure	0.948201969328248
measured	0.908457548632548
meat	0.896960980715495
meatball	1
meatless	1
meaty	1
mecca	1
medal	0.972620278937602
meddle	0.908488386519623
media	0.114862119571099
medial	0.549759370787234
median	0.952880048945188
medic	0.363124099179973
medicine	0.978806399848498
medium	0.9975344477574
mediums	0.857457379977134
medlar	1
medley	1
meed	0.562697406154221
meek	0.665103072166096
meekly	1
meekness	1
meet	0.773169470956776
meeting	0.999604122466362
meld	0.896156646949923
melding	1
melee	1
mellow	0.995118356886793
melon	0.840067311428534
melt	0.818388322717109
melting	0.992981834711249
member	0.814980934455531
membrane	0.946478379350008
memo	0.0679890010209421
memoir	0.97783851417187
men	-0.0121525282176089
menace	1
mend	0.0560247038452042
mender	0.38576537809226
mending	1
menfolk	0.773140566861948
menial	1
menses	1
menstrual	0.947672673601682
mental	0.237007404334376
menthol	1
mention	0.984118640323978
mentioned	0.124091653524766
mentor	0.701304788743045
menu	0.990131650642555
menus	0.813564726268598
meow	0.114793282670532
merchant	0.985370104205485
mercy	1
mere	0.745539668279825
merely	1
merge	0.42107212166264
merged	0.574382308466127
merger	0.993605477229184
merging	0.315069755433519
meringue	1
merit	0.910716645597796
mermaid	1
merman	1
merry	0.986498908096407
mesa	0.243883807790844
mesh	0.859074667185365
meson	1
mess	0.187705999735737
message	0.996593350844307
messuage	1
messy	1
metal	0.896729858318677
metalled	1
meter	0.485882614336179
methane	0.963455827515102
method	0.966811576143578
methought	1
meths	1
methyl	0.631480274783668
metre	0.864759467999522
metric	0.475988271880554
metro	0.639775797005743
mettle	1
mew	0.0885611571830499
mews	1
mezzo	0.678095605401218
mi	0.0608757635439173
miaow	1
mica	0.185591465978598
mice	0.267728965942913
michael	1
mick	0.143174225079163
mickey	1
microbe	1
micron	0.746242309639639
mid	0.366055046777014
midair	1
midday	1
midden	1
middle	0.98072605126592
midge	0.479629709734819
midget	1
midi	0.30545280633535
midland	1
midnight	1
midpoint	1
midriff	1
midship	0.395966183196883
midships	0.690180163295881
midst	0.986390859889043
midstream	1
midway	1
midweek	1
midwife	0.892834741593146
mien	0.569375884456471
miff	0.889076618539506
might	0.972551919084057
mighty	0.960133946123816
migraine	1
migrant	0.791407391127016
migrate	0.793645806834662
mike	1
milch	1
mild	0.918532278971325
mildew	1
mildly	1
mildness	1
mile	0.69820225863809
mileage	1
miler	0.745906938532499
milestone	1
milieu	0.970340855931209
milieux	1
milk	0.977153634637052
milker	1
milkmaid	1
milkman	1
milkshake	1
milkweed	1
milky	1
mill	0.232976451076555
milled	1
miller	1
millet	1
milliard	1
milling	0.988813266784059
million	0.984031051385901
millionth	1
millpond	1
millrace	1
millstone	1
millwright	1
milord	1
mime	0.668425282816458
mimic	0.912129586058841
mince	0.966388941235996
mincemeat	1
mincer	1
mincing	1
mind	0.903357444271013
minded	0.707302619767679
minder	0.112451192028264
mindful	0.793983613507745
mindless	0.926074079253786
mine	0.297196175946759
minefield	1
miner	0.404989064847735
mingle	0.85211471276082
mini	0.0723162193473596
minim	0.105974565035123
mining	0.987303958908343
minion	0.528397729861649
mink	1
minnow	1
minor	0.76198508360343
minster	1
minstrel	0.951594131568064
mint	0.765715466538886
minus	0.388366635897911
minute	0.998488600877465
minx	1
mirage	1
mire	0.193146192752269
mirror	1
mirth	0.964045682434441
mirthful	1
miscast	1
mischance	1
mischief	1
miscreant	1
miscue	1
misdeed	1
miser	0.283590022030913
misfit	1
mishap	1
mishmash	1
misjudge	0.853062651788294
mislay	1
mislead	0.77389265985385
mismatch	0.990123200030283
misprint	1
misquote	1
misread	0.937891454358403
misrule	1
miss	0.304699808990361
missal	0.0367579745061473
missed	1
missile	1
missing	1
mission	0.267577027815352
missive	0.208434158007229
missus	1
missy	1
mist	0.144387015796079
mistake	0.948057517792798
mister	1
mistral	1
mistress	0.873886750473112
mistrust	0.977632377227952
misty	0.917878657319309
misuse	0.974976152709035
mite	0.0103586595101261
mitre	1
mitt	0.0078824734751344
mitten	0.129009581649428
mix	0.737666045524259
mixed	0.932569743562026
mixer	0.952164802584087
mixes	0.412974433626665
mixing	0.23274641748911
mixture	0.988929004039859
mizzen	1
mo	0.0639098023572799
moa	0.0738646456555808
moan	0.917417828420306
moaner	1
moat	1
mob	0.175414455293565
mobile	0.939355735458445
mobster	1
mocha	1
mock	0.877268759090544
mocker	0.396909823816843
mockers	1
mod	0.135853805688199
modal	0.579609608857477
modals	1
mode	0.138225118977879
model	0.985823185798156
modern	0.93709794169939
modest	0.938661387212911
modish	1
module	0.999364086241086
moggy	1
mogul	1
mohair	1
moist	0.695882316318667
moisten	1
moisture	1
moke	0.180807703456705
molar	0.944789864254229
mold	0.886999539283394
mole	0.257935681215518
molehill	1
moleskin	1
molest	0.801638219375776
moll	0.0893817065228281
mollusc	0.933380332058065
molt	0.259186038905421
molten	1
molto	1
mom	0.132587182877733
moment	0.906811896628662
momma	1
monarch	0.722411397003243
monarchs	1
money	0.994250995558224
moneyed	1
monger	0.274269529401098
mongoose	1
mongrel	1
monk	0.619770637232099
monkey	0.967511909055747
monkeys	1
monkish	1
mono	0.14571465884029
monsoon	0.982816986247613
monster	0.998279004213492
monstrance	0.30328091866794
monstrous	0.958358583504086
montage	0.94082385399933
month	0.824627926166812
monthly	0.99795844593528
moo	0.0822821505018585
mooch	0.750862008052449
mood	0.91286819658057
moody	1
moon	0.801812721230454
moonbeam	1
moonless	1
moonlight	0.965221253406644
moonlit	1
moonshine	0.935190582501401
moonstone	1
moor	0.824510683320472
moorcock	1
moorhen	1
mooring	0.940335296127832
moorings	1
moorland	1
moose	1
moot	0.0723598568716688
mop	0.158710153559209
mope	0.415719506009637
moped	1
moquette	1
moraine	1
moral	0.848162020437461
morale	1
morass	1
morbid	0.400633438414008
mordant	1
more	0.982772463267892
mores	0.870667778956444
morgue	1
morn	0.298655101235967
morning	0.999736287405925
moron	0.710066245288847
morose	0.909096427846812
morpheme	1
morphia	1
morphine	0.936066609795143
morrow	0.306364640108685
morse	0.174580019951769
morsel	0.660736350863059
mortal	0.525710521264683
mortar	0.992510426110351
mortgage	0.9585165977332
mortise	0.764226203285793
moses	1
mosey	1
mosque	1
moss	0.942980898606113
mossy	1
most	0.896533735702225
mostly	1
mote	-0.0495101500118859
motel	0.291536063811733
motet	1
moth	0.106487189941907
mothball	1
mother	0.944579089498898
motif	0.980724741744116
motion	0.454513487356569
motive	0.360139365781981
motley	1
motor	0.711239549657661
mottle	1
motto	1
moulded	1
moulder	0.576545321633974
moulding	1
mouldy	1
mound	1
mount	0.211698298536103
mountain	0.91714422987422
mounted	0.56252433446893
mounting	1
mourn	0.859034822260258
mourner	1
mournful	0.882271331489227
mouse	0.98007589191369
mouser	1
mousetrap	1
mousse	1
moustache	0.971650516831741
mousy	1
mouth	0.948784227554063
mouthful	1
mouthpiece	1
mouthwash	1
move	0.69724785301776
moved	0.324935025230073
movement	0.999749949376295
mover	0.826872009112819
movie	0.996469452508741
moving	0.932181622084098
mow	0.72625417764796
mower	0.913530861744223
mt	0.0960411982759669
mu	0.0615370182900668
much	0.999217471668316
muchness	1
muck	0.879245838405298
muckle	1
mucky	1
mucous	1
mucus	1
mud	0.613650581700756
muddle	1
muddy	1
mudflats	1
mudguard	1
muesli	1
muff	0.280713698027512
muffin	0.58878559158027
muffle	0.907804606526626
muffler	1
mufti	1
mug	0.468366223950953
mugger	1
mugging	1
muggy	1
mulch	1
mule	0.697862794538778
mull	0.415912791557615
mullah	1
mullein	1
mullet	1
mullion	0.865590325579903
mullioned	1
mum	0.159597393741605
mumble	1
mummy	1
mumps	1
munch	0.878127308036011
mundane	1
mural	0.884624911242734
murder	0.974674615524401
murk	0.485981434722952
murky	1
murmur	0.98881987448997
murphy	1
muscle	1
muse	0.152082577874406
museum	0.998673404310596
mush	0.263502624469063
mushroom	1
mushy	1
music	0.902083056432414
musing	0.354630907211523
musk	0.308256215830515
musket	0.849826714185503
muskrat	1
musky	1
muslim	0.798402824031934
muslims	1
muslin	1
muss	0.177875300819548
mussel	1
must	0.988832966730555
mustang	1
mustard	1
muster	1
musty	1
mutant	1
mutate	1
mute	0.317514173477851
muted	1
mutely	1
mutt	0.215423637130316
mutter	0.979726099498194
mutton	1
mutual	0.810262635763713
muzzle	1
my	0.808195696725432
mynah	1
myriad	1
myrrh	1
myrtle	1
myself	1
mystic	0.812319497516868
mystique	1
myth	0.797587595389275
mythic	0.66171947876629
nab	0.030923759906714
nabob	1
nacelle	1
nacre	0.534055957586
nadir	1
nag	0.0547603209311235
nagging	0.933101703738832
naiad	1
nail	0.720517721628447
naira	1
naive	0.843271117538635
naked	0.978644032007246
name	0.934163793275315
named	0.335819436858865
nameless	1
namely	1
nameplate	1
namesake	1
naming	0.984616624333748
nan	0.0227607466261382
nanny	0.987101138721823
nap	0.132743987152693
napalm	1
nape	0.733598300730724
naphtha	0.820392767478587
napkin	1
nappy	0.951239769190185
narc	0.0547095061867605
nark	0.639888919336114
narrate	1
narrow	0.921754452922851
narwhal	1
nasal	0.969320121264147
nascent	0.979523946775157
nasty	0.408227834843211
natal	0.346352280953624
nation	0.302171149107263
native	0.382186891395474
natter	0.888473262402964
natty	1
natural	0.899579080042637
nature	0.862796783086582
natured	1
naught	0.416521317770735
naughty	1
nausea	0.908092830666796
nauseous	1
naval	0.996497450098671
nave	0.864473108864727
navel	1
navvy	1
navy	1
nay	0.916493485827429
nazis	1
neap	0.260494793786551
near	0.846126985689135
nearby	1
nearer	1
nearest	1
nearly	0.990774549254389
nearness	1
nearside	1
neat	0.773285041546207
neatly	1
neatness	1
neck	0.880380970995
neckband	1
necking	1
necklace	1
necklet	1
neckline	1
necktie	1
neckwear	1
nectar	0.919132038887544
nee	-0.00913969406418659
need	0.989214655780567
needed	0.977430851913626
needful	1
needing	1
needle	0.775641600028434
needless	0.88903287817119
needs	0.92784553768419
needy	1
negate	1
neglect	0.938106806432218
neigh	0.117244175030877
neighbour	0.864543427926464
neither	1
nelson	1
neon	0.410307235557053
nephew	0.995054465673505
nerve	0.979482031455075
nerveless	1
nervous	0.910862911384462
nervy	1
ness	0.0225233219699686
nest	0.421661861463093
nested	1
nestle	0.991629522425941
nestled	1
nestling	1
net	0.301011578548567
netball	1
nether	0.706035360135565
nett	0.0618464789491131
netting	0.360006695789864
nettle	1
network	0.943336943374612
neural	0.934420532381388
neuter	1
neutral	0.87306999835366
neutron	1
never	0.926934305191038
new	0.841763369005084
newborn	1
newel	1
newly	0.987555290068771
newness	1
news	0.83783515158038
newsboy	1
newscast	0.923092187454877
newsflash	1
newsman	1
newsprint	1
newsreel	1
newsroom	1
newssheet	1
newsstand	1
newsy	1
newt	0.738703457703676
newton	1
next	0.99786267450692
nexus	1
ni	0.046641716972794
nib	0.0751101230301461
nibble	0.98467470651135
nibs	1
nice	0.900168301527367
nicely	1
niceness	1
niche	1
nick	0.310514376447479
nickel	0.965837918569233
nickname	1
niece	0.995099600980323
niff	0.296972299401274
nifty	1
niger	0.821063905456327
nigger	0.614550449829426
niggle	1
niggling	1
nigh	0.108195580506669
night	0.809408393170484
nightcap	1
nightclothes	1
nightclub	1
nightdress	1
nightfall	1
nightgown	1
nighthawk	1
nightie	1
nightjar	1
nightlife	1
nightlight	1
nightly	0.568464035577326
nightmare	1
nightshade	1
nightshirt	1
nightstick	1
nighttime	1
nil	0.115332278757458
nile	-0.0182369355830562
nimble	0.966343329933222
nimbly	1
nimbus	0.719297167827387
nine	0.626225792605719
ninepence	1
nineteen	0.356157019167249
nineteenth	1
ninetieth	1
ninny	1
ninth	1
nip	0.141055381503024
nipper	1
nipping	1
nipple	1
nippy	1
nit	0.0151803828053502
nitrate	0.995065847838323
nitric	1
nitrous	1
nitwit	1
nix	0.292960170839805
no	0.36895913441361
nob	0.0964962432437212
nobble	1
nobel	1
noble	0.953094675131642
noblesse	1
nobly	1
nocturne	1
nod	0.409175240322698
nodal	0.932518926600796
node	0.886633625378965
nodule	1
nog	0.0856105601065257
noggin	1
noise	0.996205518250427
noiseless	0.791327657779356
noisome	1
noisy	1
nomad	0.773699495312656
nomads	1
nonce	0.853170740104668
none	0.869605751708416
nonesuch	1
nonsense	1
nonstick	1
nonstop	1
nonwhite	1
noodle	0.97419671542611
nook	0.172582821438282
noon	0.647571448509704
noonday	1
noose	1
nope	0.326698213150545
norm	0.221413510442585
normal	0.84662849387736
north	0.912406351142786
northeast	0.945868607490807
northern	0.985177183079455
northward	0.945663347177338
northwards	1
northwest	0.943519286843368
norway	1
nose	0.677169854524303
